,PC1,PC2,tsne1,tsne2,time
E736_14,-0.03937878602288479,1.9554701828926495,-56.836365,-15.731386,0.014014014014014014
E737_824,1.9923796458499758,-0.5744736530979969,18.3261,-56.226532,0.8248248248248248
E738_902,2.4189402047756845,0.9401211067428161,-36.26235,-40.023064,0.9029029029029029
E739_192,-0.525306711278353,0.6561467555510192,-31.003979,54.688778,0.1921921921921922
E740_275,-1.3992983817911595,-0.47917944429781417,35.515926,44.334694,0.2752752752752753
E741_692,1.98307558442749,-1.3258600031680619,13.21065,-70.13284,0.6926926926926927
E742_480,-1.4477660846862292,-0.6067294864156997,52.542347,8.982997,0.4804804804804805
E743_288,-1.2014907843680844,-0.33321314750065767,19.094584,58.990868,0.2882882882882883
E744_565,-0.19600597556269925,-0.6333998460256887,56.11388,-14.26021,0.5655655655655656
E745_529,-1.4707680104567054,-1.1499193658546436,52.015064,1.7482384,0.5295295295295295
E746_858,2.8815142263962423,0.007339382088747316,-13.086792,-66.06077,0.8588588588588588
E747_886,0.6143751380930039,-0.9883599560859998,45.038025,-26.440968,0.8868868868868869
E748_697,0.1734628001580369,-0.9051368876831309,49.792667,-25.67876,0.6976976976976977
E749_140,-0.6386669979891807,1.4313161073178076,-53.361996,21.43547,0.14014014014014015
E750_166,-0.6541602785035834,0.3860974639225023,-19.342037,62.6266,0.16616616616616617
E751_229,-0.5221330619855942,1.1527568371883556,-34.847855,31.690231,0.22922922922922923
E752_374,-1.3359105631074288,-0.1866694536066465,20.689548,44.691616,0.3743743743743744
E753_142,-0.520956013707323,1.3657439462020644,-45.20722,23.434498,0.14214214214214213
E754_80,-0.3864259147688501,1.8633600681235147,-51.638912,-2.7123024,0.08008008008008008
E755_587,-0.9485379552732979,-0.42281660214154904,54.69567,12.376757,0.5875875875875876
E756_957,2.279206602492149,1.4652701993954769,-33.85003,-44.78955,0.9579579579579579
E757_602,-0.5201712797469583,-1.3543287537993833,-19.226091,-3.9968362,0.6026026026026026
E758_585,-0.33560911513561165,-1.014100846080748,53.30511,-10.3540325,0.5855855855855856
E759_272,-0.9062940988971607,0.22245919744788123,2.3197048,58.254387,0.2722722722722723
E760_925,2.2654964320812487,-0.5839312983064502,9.352741,-65.856834,0.9259259259259259
E761_575,-0.7352703716941231,-0.27575340972653645,56.010735,2.713905,0.5755755755755756
E762_884,3.282446146291513,0.8889129730389194,-41.248398,-52.982533,0.8848848848848849
E763_853,0.8300035613957795,-0.2633389109563228,29.202023,-37.152245,0.8538538538538538
E764_181,-0.5252259925695817,1.0509067068920204,-17.29263,40.57366,0.18118118118118118
E765_967,2.8768870519763547,-0.5202715305080383,-9.823894,-66.16288,0.9679679679679679
E766_822,2.9586956301224134,-0.09904845162107603,-12.465109,-63.808155,0.8228228228228228
E767_765,-0.13297474921339314,-1.4221551133805173,-5.595649,-21.293598,0.7657657657657657
E768_980,-0.7371607527494648,-0.19509129550151696,19.505354,40.840836,0.980980980980981
E769_957,3.189467314888026,-0.4880288080337575,-12.004301,-61.416115,0.9579579579579579
E770_962,0.8362330546511845,1.6201843880725821,-39.91336,-36.467937,0.9629629629629629
E771_607,-0.33796610892446327,-1.1822253451220168,-1.3961198,-16.64773,0.6076076076076076
E772_947,3.029756154007698,-0.8725805530200766,-2.3900259,-69.7504,0.9479479479479479
E773_636,-0.6841022844834063,-1.1288347131135503,-11.250478,-5.9529314,0.6366366366366366
E774_734,2.487008643846405,-0.22423647615004091,-9.564723,-57.955463,0.7347347347347347
E775_915,3.0196053401150946,-0.04209006743807676,-16.716335,-61.175472,0.9159159159159159
E776_686,-0.18778565482072287,-1.3526522996827628,56.27286,-24.023075,0.6866866866866866
E777_555,-1.027056908469696,-0.9213806533151525,-3.3957455,6.165018,0.5555555555555556
E778_1,0.3024241366745278,2.128656414039608,-52.14727,-28.533789,0.001001001001001001
E779_125,-0.5783649527192057,0.49708156424602357,-30.922905,58.619835,0.12512512512512514
E780_431,-1.301484490499087,-0.41582194982756915,16.790674,52.688072,0.4314314314314314
E781_210,-0.3688696738542067,1.5355757729710604,-35.625484,25.057484,0.21021021021021022
E782_298,-0.8788352733956807,0.3232313737136809,-4.934051,52.85993,0.2982982982982983
E783_91,-0.32143114851320215,1.761719448613889,-65.83387,6.072052,0.09109109109109109
E784_513,-1.4543144153627463,-0.44270341624690107,51.16446,7.5056005,0.5135135135135135
E785_509,-0.8891246913839288,-1.4389281254467903,-16.151564,-4.0272474,0.5095095095095095
E786_79,-0.5889758327801189,1.6283425086204242,-51.01723,13.139331,0.07907907907907907
E787_766,2.560967084997408,-0.16284460398931985,2.7799153,-70.66933,0.7667667667667668
E788_166,-0.5869496413134466,1.6225380495685788,-52.966423,12.416413,0.16616616616616617
E789_136,-0.18218031949895924,1.5923052821788863,-71.70914,6.5314183,0.13613613613613615
E790_956,3.01137626546109,0.9284158489053908,-37.812153,-51.827816,0.9569569569569569
E791_738,-0.11939088120060921,-1.267086562943458,53.70501,-23.525017,0.7387387387387387
E792_745,0.39679505024491163,-0.7433992350929044,23.980057,-34.56866,0.7457457457457457
E793_292,-0.6544222791924688,0.48672495403233346,-24.51246,54.76284,0.2922922922922923
E794_40,-0.43322994736836595,1.742795246261061,-55.097202,4.984119,0.04004004004004004
E795_231,-0.46411747624766786,0.9971082219638224,-34.865856,35.37418,0.23123123123123124
E796_214,-0.4890872697724085,0.9022156108439776,-17.967838,43.055138,0.21421421421421422
E797_755,0.4064321601824512,-1.0482983151666074,6.2365403,-27.251207,0.7557557557557557
E798_546,-1.4579586764766341,-0.22153888338534838,37.01844,21.350422,0.5465465465465466
E799_734,-1.1604098964205052,-0.36137594534170525,53.25166,11.996779,0.7347347347347347
E800_201,-0.7984267096057746,1.1410638397360062,-41.977386,29.25789,0.2012012012012012
E801_644,-1.162067476647678,-0.8656805268948948,42.505814,12.336852,0.6446446446446447
E802_11,-0.08713514366761775,2.0128269186643415,-50.717228,-15.523102,0.011011011011011011
E803_144,-0.8031064846971343,0.8101757362417151,-35.242332,44.52969,0.14414414414414414
E804_685,-0.5175972384492318,-1.5136271512440038,60.41559,-13.004646,0.6856856856856857
E805_926,-1.4485263355643536,-0.3338882110449087,6.150624,8.491107,0.9269269269269269
E806_130,-0.6055365485690957,1.5863863848410813,-42.21374,18.544851,0.13013013013013014
E807_433,-1.043929874693748,-0.511642457839132,11.771875,9.563869,0.43343343343343343
E808_511,-0.7712082240512017,0.35310659468247824,-4.473813,8.88766,0.5115115115115115
E809_939,2.5088093496770174,-0.7946088414049903,7.518002,-51.456554,0.93993993993994
E810_188,-0.9815202899000444,0.6040526553486947,-26.589705,40.097652,0.1881881881881882
E811_23,-0.19359479750177067,2.118989383596103,-46.1013,-13.565965,0.023023023023023025
E812_965,2.5260387826788406,0.21144975811770206,-14.354261,-62.428226,0.965965965965966
E813_624,0.9140253355314695,-0.7177192234657489,23.287333,-39.00545,0.6246246246246246
E814_711,0.17847628584922298,-1.076077138676047,22.75786,-33.154312,0.7117117117117117
E815_869,2.75692117408865,0.8353673641108342,-29.910841,-50.877678,0.8698698698698699
E816_621,1.3755538348189926,-1.8684970271223476,11.282578,-31.308558,0.6216216216216216
E817_950,3.2156811801713414,0.5853439479845539,-43.226612,-51.810894,0.950950950950951
E818_24,-0.38157355146977473,1.8508103867299048,-51.333145,-5.7460513,0.024024024024024024
E819_32,-0.2928208249629883,1.8304420846485203,-60.611244,-1.371704,0.03203203203203203
E820_893,1.4548734935657197,-0.7569290631207211,21.99766,-49.495056,0.8938938938938938
E821_466,-1.7273293265638963,-1.0512127219944574,39.271023,49.85936,0.46646646646646645
E822_926,0.9071593568956501,-1.00873468367146,43.337643,-37.7564,0.9269269269269269
E823_317,-1.0447009704998773,0.16735067821866026,-2.4399989,49.875565,0.3173173173173173
E824_944,3.009047472778012,0.805148005791714,-39.877647,-49.278713,0.944944944944945
E825_788,2.613084931699801,-0.6947694467678454,7.8041625,-68.525,0.7887887887887888
E826_328,-0.5778734835069851,0.3920305673122541,-18.260616,58.05812,0.3283283283283283
E827_515,-1.396447739526147,0.025933342000988898,22.234129,49.19124,0.5155155155155156
E828_948,2.325185567673412,0.4449542180545428,-26.689646,-53.056118,0.948948948948949
E829_746,-0.2801776108603702,-1.5073771991570257,-17.588537,-14.505141,0.7467467467467468
E830_592,-0.4695952893855755,-1.2761476107308218,52.685757,-10.379076,0.5925925925925926
E831_389,-1.6391242935287018,-0.4620817480024394,20.23032,53.16404,0.3893893893893894
E832_826,3.042591838534523,-0.4217193004750311,-5.7902126,-71.61878,0.8268268268268268
E833_595,-1.0402965477590718,-0.4978707351984488,27.050701,14.696374,0.5955955955955956
E834_836,0.7116668900215435,-1.1387457283141749,44.997986,-31.634085,0.8368368368368369
E835_720,1.3559220517670911,-1.237164838943068,39.581078,-35.329533,0.7207207207207207
E836_876,3.0748382816483026,-0.6747366791938018,-1.815819,-72.34848,0.8768768768768769
E837_176,-0.2579124058881116,1.7711523154010758,-68.25406,6.6956596,0.17617617617617617
E838_936,2.5612774314535147,-0.21176766546246975,-11.380403,-58.466354,0.9369369369369369
E839_580,-1.3464584775809278,-0.5063960869116839,5.664518,15.39533,0.5805805805805806
E840_82,-0.4872211013223906,1.5135726585060574,-57.744495,24.067467,0.08208208208208208
E841_263,-0.7702460357087053,0.6530322261123299,-18.049255,45.67891,0.26326326326326327
E842_517,-1.4109210834786468,-0.38428543112901054,38.686222,20.071676,0.5175175175175175
E843_21,-0.2815363635714948,1.8131790108003065,-58.93727,-2.5498981,0.021021021021021023
E844_582,-1.3153117060131032,-0.49092328011045183,51.870728,10.039984,0.5825825825825826
E845_331,-1.7065731289635866,-0.6171791973756026,12.759795,27.307394,0.33133133133133136
E846_118,-0.40071621925776874,1.4908666132487076,-52.27495,29.43051,0.11811811811811812
E847_759,1.2054112536761334,-0.3681668262863798,21.492447,-42.600227,0.7597597597597597
E848_993,3.270878043833735,0.8825175077363977,-37.933914,-58.381355,0.993993993993994
E849_777,0.5378833208898556,-1.053626171682008,12.096178,-29.306566,0.7777777777777778
E850_322,-1.5805686924861237,-0.6113894942257294,36.97247,47.008114,0.32232232232232233
E851_594,-0.1609964549778529,-0.6983620473992365,51.8665,-18.107065,0.5945945945945946
E852_867,2.9993118904779577,-0.13941178289038972,-14.533549,-60.264942,0.8678678678678678
E853_98,-0.6205084917444776,1.5421944389841262,-52.459534,19.40682,0.0980980980980981
E854_582,-1.1499725420463904,-0.5517326682177578,53.898754,11.604261,0.5825825825825826
E855_752,-1.413029668513514,-0.6081936465718878,4.894346,9.8561535,0.7527527527527528
E856_208,-0.2960203069426518,1.5278599050511559,-66.93796,18.735981,0.2082082082082082
E857_840,-0.4151451254374735,-1.6140748837155634,61.0159,-11.70778,0.8408408408408409
E858_356,-1.526031934616485,-0.5974673802444965,37.19466,48.40361,0.3563563563563564
E859_952,1.9110752597590859,-0.3869221110418945,-7.8379493,-55.775566,0.9529529529529529
E860_584,-0.7217652609299088,-1.2485940109383873,63.438606,-3.7566009,0.5845845845845846
E861_811,3.105193469605911,-0.30368772995311244,-12.424321,-61.289635,0.8118118118118118
E862_227,-0.90954624455952,0.22811199690363618,2.416673,53.294483,0.22722722722722724
E863_685,-1.2870215292794025,-0.26943032912295034,16.831854,51.81856,0.6856856856856857
E864_414,-1.3479315959909295,-0.26815559449666837,7.8116946,8.779324,0.4144144144144144
E865_673,0.70641954518196,0.1363489228625398,16.894096,-39.918285,0.6736736736736737
E866_963,0.8582310937328672,-1.1030336466798958,25.31449,-43.67707,0.963963963963964
E867_221,-0.5982357650096882,0.626251652978829,-30.973007,54.95489,0.22122122122122123
E868_725,1.744737038985076,-0.810238255536301,11.567657,-63.797585,0.7257257257257257
E869_273,-0.5357496881762933,0.9899389593092863,-17.479837,40.98497,0.2732732732732733
E870_496,-0.6853083256120726,0.19902416249270408,46.10867,5.324862,0.4964964964964965
E871_437,-1.2329691048631155,-0.3564029955065175,47.54985,13.547475,0.43743743743743746
E872_346,-1.4847104295588966,-0.6447361264301323,38.931664,21.195002,0.34634634634634637
E873_653,-0.5523364963358154,-1.7829188783377283,-18.725878,-9.792637,0.6536536536536537
E874_606,-0.5049268247311649,-1.208562434509687,63.980076,-4.4619727,0.6066066066066066
E875_60,-0.07294123973224796,1.8897493439818407,-60.04961,-12.784267,0.06006006006006006
E876_501,-1.2604088752598157,-0.10515947876487872,55.310436,16.267218,0.5015015015015015
E877_177,-0.4567814485721192,1.0730343978214982,-42.306667,38.567688,0.17717717717717718
E878_68,-0.5173649219917256,1.6526702488638332,-50.69157,13.783233,0.06806806806806807
E879_206,-0.8215073198276143,0.5645422675140757,-35.237614,48.370354,0.2062062062062062
E880_616,0.8512941388738221,-1.040337024895521,28.04528,-33.35686,0.6166166166166166
E881_427,-1.4352525822791293,-0.3024673711682488,49.769566,17.347092,0.42742742742742745
E882_882,0.9094844939845952,-0.9768145326055678,3.2178946,-28.199896,0.8828828828828829
E883_170,-0.4277958754785377,1.4944130231326782,-46.90424,21.909842,0.17017017017017017
E884_641,-0.08302163849742852,-0.9083330604582666,52.06953,-21.989523,0.6416416416416416
E885_314,-0.8758714773881121,0.5867874701901457,-12.868709,48.159264,0.31431431431431434
E886_204,-0.5976370716608298,0.6492850161892577,-32.80168,52.40517,0.2042042042042042
E887_501,-1.07959515559297,-0.17191100382412708,50.886013,12.896125,0.5015015015015015
E888_375,-0.9990545776179979,0.049821217952736384,42.046463,21.76999,0.37537537537537535
E889_22,-0.18550336478045462,1.82479320929878,-71.032074,4.001156,0.022022022022022022
E890_648,-0.10627427768324188,-1.4390714333478996,66.67241,-9.368805,0.6486486486486487
E891_672,1.3620089345647495,-0.7744834343696078,23.474325,-47.455765,0.6726726726726727
E892_979,3.2799484223751354,0.7760983438866641,-42.941315,-51.542152,0.97997997997998
E893_216,-0.6382376766149166,0.4931882215996418,-17.42938,55.441006,0.21621621621621623
E894_923,2.362153415581997,-0.27637955234247463,4.5496387,-63.41435,0.923923923923924
E895_999,3.4931450769786077,0.736974914088415,-41.708447,-60.282303,1.0
E896_496,-1.1624653052143552,-1.0120205938093467,56.821854,8.96082,0.4964964964964965
E897_859,3.3085516727949993,0.8732429209683118,-38.349556,-57.640785,0.8598598598598599
E898_17,-0.28354352491550083,1.8163208808457334,-61.241264,-1.5013605,0.01701701701701702
E899_878,2.579285551282676,-0.5663876644727741,3.5156136,-69.405975,0.8788788788788788
E900_453,-1.320126561398496,-0.08556949081210201,31.140614,15.73916,0.45345345345345345
E901_524,-1.5846825734251115,-0.42474425999262844,30.71782,18.633188,0.5245245245245245
E902_958,1.5370838399911193,-0.5868660907128481,21.896637,-43.839813,0.958958958958959
E903_531,-1.3583631949844115,-0.35302903074119,45.049526,25.456245,0.5315315315315315
E904_391,-1.056816880584696,0.0037475820810678206,11.658275,50.546993,0.3913913913913914
E905_229,-0.568170831073091,1.2468737236826335,-42.590088,33.816444,0.22922922922922923
E906_759,1.9929698759248908,-0.7534639451627492,18.873838,-53.61588,0.7597597597597597
E907_514,-0.38210669111153744,-1.8276473908845607,60.48201,-12.236792,0.5145145145145145
E908_564,-0.8443792394081489,-1.2411565298967282,67.03723,-4.811077,0.5645645645645646
E909_288,-0.5951248221404584,0.5302520731715926,-18.332508,55.456577,0.2882882882882883
E910_362,-0.583509728302774,0.6610025800388052,-30.042398,54.09076,0.36236236236236236
E911_405,-1.0792686034672856,-0.28018981202805754,53.350872,13.144487,0.40540540540540543
E912_146,-0.5255607667912713,1.3311352745397107,-38.519592,24.266739,0.14614614614614616
E913_53,-0.4474762949345417,1.618389417992678,-58.938305,18.07331,0.05305305305305305
E914_368,-1.541694178704322,-0.5611655346856603,45.521175,26.549856,0.3683683683683684
E915_933,-1.2433087850858229,-0.0949700758124843,12.674629,44.744865,0.933933933933934
E916_636,0.7081193418924668,-0.7122764760403856,6.7735324,-31.647196,0.6366366366366366
E917_782,1.345621881939137,-0.7955031358686996,9.52731,-33.75465,0.7827827827827828
E918_555,-0.31211015651413787,-1.19519055469872,-9.744222,-14.333605,0.5555555555555556
E919_384,-1.1143625607604724,-0.4262757592861158,10.685276,10.256525,0.3843843843843844
E920_298,-1.1869210697244623,-0.15670281501341995,10.310713,51.42336,0.2982982982982983
E921_534,0.3048607798100387,-0.8859875483864249,48.80069,-25.064348,0.5345345345345346
E922_918,2.866722370929815,0.9945643830155411,-31.89254,-55.58825,0.918918918918919
E923_590,-0.39767300704908365,-1.1802146396838507,64.00704,-14.046906,0.5905905905905906
E924_627,-0.9034927754771925,-1.1755649986351095,1.2012395,2.7247927,0.6276276276276276
E925_690,0.6282895546178894,-0.628313167591365,35.814533,-33.887653,0.6906906906906907
E926_194,-0.6024524479570762,0.9117670853827151,-19.557505,42.651745,0.1941941941941942
E927_36,-0.22803853073513117,1.8828870396845774,-57.995026,-6.7517743,0.036036036036036036
E928_365,-1.4686826909903785,-0.4290339392318952,33.96793,46.13881,0.36536536536536535
E929_675,0.9751807285794127,-0.7759170217329724,22.664087,-46.08672,0.6756756756756757
E930_818,1.1314054449640845,-0.3866556040842362,26.224495,-38.59833,0.8188188188188188
E931_140,-0.49320860388685195,1.5249172471154706,-56.772266,20.545553,0.14014014014014015
E932_305,-1.480953924043994,-0.19676015038587064,27.687895,49.01296,0.3053053053053053
E933_391,-1.296225750135968,-0.2919235131028698,19.331427,56.85724,0.3913913913913914
E934_597,-0.837208989979782,-1.3814843408517816,-14.845412,-3.4362895,0.5975975975975976
E935_952,2.155535433234965,0.015399783101039266,3.3556156,-64.84161,0.9529529529529529
E936_369,-0.544595623286342,0.6029593959777417,-23.300362,57.62601,0.36936936936936937
E937_127,-0.5080992056585534,1.5051694634795934,-38.45172,21.680296,0.12712712712712712
E938_707,-1.2529009157969542,-0.8799599259861465,4.0844584,1.7405642,0.7077077077077077
E939_608,-1.0716731125889527,-0.3371554402213668,54.539646,10.83242,0.6086086086086087
E940_990,1.6018883152467676,-0.7003621349148537,19.783096,-58.26158,0.990990990990991
E941_24,-0.10049567587305872,1.9976133492868806,-51.173485,-14.787768,0.024024024024024024
E942_293,-0.613594338395611,0.5211424420009639,-33.694763,57.471916,0.2932932932932933
E943_756,-0.7285627922856723,-1.0313004885684922,-8.959948,-3.572405,0.7567567567567568
E944_787,-0.9204186690186091,-0.4872706346412663,47.57423,11.519859,0.7877877877877878
E945_228,-1.4793895263393013,-0.12301294477785024,28.225,50.96161,0.22822822822822822
E946_642,-0.6193581082368134,-0.9210520550330368,-12.239608,-2.230546,0.6426426426426426
E947_73,-0.3252317626902926,1.84698812322268,-55.610256,-4.168826,0.07307307307307308
E948_206,-1.002726654226506,0.12641592703560436,9.507881,45.255505,0.2062062062062062
E949_803,0.679922823320516,-1.1594848729797473,42.564,-33.497967,0.8038038038038038
E950_953,3.1095138416531847,0.9182053371310832,-37.54548,-53.98244,0.953953953953954
E951_803,1.3130242730100707,-1.5684386953411276,47.728004,-35.978107,0.8038038038038038
E952_283,-1.2640971517075539,-0.3984304123034576,23.287321,44.140297,0.2832832832832833
E953_887,2.3109118584562705,-0.8752743471573315,13.69788,-64.83405,0.8878878878878879
E954_385,-1.3764942005164553,0.06101497635784759,9.5386505,43.182755,0.38538538538538536
E955_690,-0.5937554903325634,-1.4962365954303507,-8.895697,-19.182175,0.6906906906906907
E956_7,0.053801564165804804,2.067629972720448,-50.10367,-19.55052,0.007007007007007007
E957_250,-0.8070316213235711,0.7633990741850674,-25.805763,42.289814,0.2502502502502503
E958_717,1.096929724154317,-1.4850719028557633,8.652765,-30.878374,0.7177177177177178
E959_942,2.8451005596031456,-0.6031815047027973,-1.2580935,-67.92749,0.9429429429429429
E960_204,-0.5282551180622702,0.9357316027115749,-18.028389,41.36252,0.2042042042042042
E961_915,2.7373541069765652,-0.1555037988534572,4.1634274,-66.76226,0.9159159159159159
E962_988,2.101957215715111,-0.2285743474517927,-1.8451123,-59.64202,0.988988988988989
E963_286,-0.9877262841446243,0.38301786400812143,16.508755,38.55753,0.2862862862862863
E964_832,2.1567826616679544,-0.7381923656727233,12.314308,-65.3819,0.8328328328328328
E965_847,0.7413602624664833,-1.4815193169831902,5.2370205,-29.65296,0.8478478478478478
E966_815,2.551747937365195,-0.8466216759672085,15.496113,-66.30321,0.8158158158158159
E967_146,-0.9636320552093515,1.044183486860472,-26.540543,36.94351,0.14614614614614616
E968_484,-1.231742960966325,-0.4573481540168548,-1.5064452,11.300383,0.4844844844844845
E969_987,1.0174120249074068,-0.5202703266650421,51.428448,-34.289745,0.987987987987988
E970_679,-0.9224645204354921,-1.4264475943825452,-11.114795,-4.4378347,0.6796796796796797
E971_244,-0.4915204627220322,0.7230797063830414,-34.377773,54.55701,0.24424424424424424
E972_159,-0.8724619807307015,1.3040731288179106,-43.586044,26.48762,0.15915915915915915
E973_787,-1.146492075642941,-0.5770446280416253,36.80597,16.126335,0.7877877877877878
E974_199,-0.2515532147617143,1.6927469960331916,-69.39808,14.8621435,0.1991991991991992
E975_691,0.0664281918205304,-0.8855195945124138,56.460495,-15.594552,0.6916916916916916
E976_502,-1.3032134332868943,-0.5313902331287813,13.824039,8.394009,0.5025025025025025
E977_894,3.1393637174934876,-0.5675831909809458,-4.0617213,-71.02764,0.8948948948948949
E978_48,-0.08874566210445348,1.8060386222603548,-62.47151,-11.519749,0.04804804804804805
E979_648,1.3273277522079885,-1.3785216719798299,10.610607,-30.83405,0.6486486486486487
E980_936,1.2524912511768664,-1.1952373600934882,25.111462,-55.791748,0.9369369369369369
E981_154,-0.3796708454499381,1.6799178178947285,-63.078327,15.231839,0.15415415415415415
E982_575,-0.5865894996306669,-1.1093797834108843,-3.9487536,-4.175031,0.5755755755755756
E983_48,-0.3429210521835532,1.8637409128663378,-50.85267,-3.7609465,0.04804804804804805
E984_389,-1.3022371120145868,-0.2342812643323304,20.500946,45.08658,0.3893893893893894
E985_801,2.228471480783841,-0.7238990911665197,5.101874,-73.196594,0.8018018018018018
E986_162,-0.43562226143973626,1.3551783877992742,-35.07023,27.591125,0.16216216216216217
E987_53,-0.3513270581795118,1.8816562488163946,-51.756954,-4.2613564,0.05305305305305305
E988_457,-0.353724426693289,0.4018758677893553,-23.647795,61.5014,0.4574574574574575
E989_175,-0.9652963336615936,0.5919011430455063,-26.976397,40.211372,0.17517517517517517
E990_219,-1.337034651548444,-0.16508745531919522,0.5408888,51.8553,0.21921921921921922
E991_475,-1.588263949458692,-0.7021466340531323,15.588369,24.937637,0.4754754754754755
E992_58,-0.12522286485291867,1.7911578411246925,-73.32689,8.598133,0.05805805805805806
E993_4,0.13638167445704671,2.0588574832075146,-52.160183,-24.87641,0.004004004004004004
E994_580,-0.3239307567765138,-1.4015440279494804,66.35611,-8.663107,0.5805805805805806
E995_471,-1.1575753821384849,-0.23375995203287267,7.794455,10.102249,0.47147147147147145
E996_48,-0.24874961449925348,1.8007138862969878,-69.21238,3.583068,0.04804804804804805
E997_136,-0.4824996535600246,1.186610434118057,-34.796524,30.622295,0.13613613613613615
E998_756,2.5376900503323707,-0.1652376531378713,2.7697747,-65.38713,0.7567567567567568
E999_724,1.5102953708078866,-0.8196227082512717,25.171526,-52.171547,0.7247247247247247
E1000_172,-0.6377280462782191,0.5001654095117615,-18.023624,56.23711,0.17217217217217218
E1001_613,0.5651160678829368,-1.1159415967900042,1.826662,-23.917028,0.6136136136136137
E1002_677,0.44537887810354027,-0.9682695508978603,6.3125315,-28.397522,0.6776776776776777
E1003_220,-0.6525595855913807,0.8940784288569198,-26.30925,44.21043,0.22022022022022023
E1004_921,3.1035863715348735,-0.3037674525432582,-9.6545,-71.08791,0.9219219219219219
E1005_662,-0.06386205094797875,-1.1810275608397902,57.651478,-17.915133,0.6626626626626627
E1006_671,0.25499761190845344,-1.484380498535588,-3.9157243,-23.402922,0.6716716716716716
E1007_754,0.18894142236243885,-1.1150066729848926,1.4412082,-22.14603,0.7547547547547547
E1008_524,-1.6348676552480483,-0.569967251756482,38.50867,19.99627,0.5245245245245245
E1009_715,0.17036809810508557,-0.9378292972015735,50.90412,-26.35356,0.7157157157157157
E1010_647,-1.4661322109434802,-0.7210023968907663,24.113712,45.152687,0.6476476476476476
E1011_341,-1.2869664505786838,-0.3773069997678456,33.30852,45.848614,0.34134134134134136
E1012_46,-0.49872784723808644,1.613660249362493,-56.30911,19.403118,0.04604604604604605
E1013_376,-0.7988241066672165,0.6796485827030249,-11.8860445,47.13076,0.3763763763763764
E1014_496,-1.4256040974929207,-0.5266973562734737,24.120102,44.991005,0.4964964964964965
E1015_386,-1.5774833023770125,-0.6112177594524746,36.61734,48.792725,0.3863863863863864
E1016_629,-0.5444550577900463,-1.100109648195107,59.789433,-8.831351,0.6296296296296297
E1017_674,-1.3474914334652037,-0.7683937327638112,49.23747,14.7969675,0.6746746746746747
E1018_201,-0.4690519613780079,1.6022436822808621,-57.071938,13.920343,0.2012012012012012
E1019_156,-0.7190466545600944,0.3421984267120195,-15.701208,56.875435,0.15615615615615616
E1020_372,-1.6618411155180943,-0.4690842626348362,50.1132,23.346798,0.37237237237237236
E1021_336,-1.519218351257699,-0.6095544681771391,43.25887,28.070951,0.33633633633633636
E1022_568,-0.20758424335141007,-1.0105881276165163,58.347763,-15.9787035,0.5685685685685685
E1023_640,-1.5052141004253796,-0.6963717536147507,19.769611,54.95069,0.6406406406406406
E1024_251,-0.6933226980173284,0.5309962257855273,-26.511328,54.746376,0.25125125125125125
E1025_483,-1.3644530361231468,-0.2504541176858257,14.708046,22.66758,0.48348348348348347
E1026_876,2.8046315763932954,-0.23344103551067574,-6.084911,-71.02075,0.8768768768768769
E1027_959,3.0795391256040707,-0.16430097833259258,-9.571272,-69.726456,0.95995995995996
E1028_226,-0.8376979690086578,0.6287273667029751,-34.965492,47.745255,0.22622622622622623
E1029_533,-1.163088779986247,-0.2942553840834614,37.647846,16.232563,0.5335335335335335
E1030_655,-0.9905929536068194,-0.8507793181261288,51.41886,-9.750021,0.6556556556556556
E1031_625,-1.2114925188750805,-0.5020733565491676,-1.5626943,13.078413,0.6256256256256256
E1032_350,-1.098979702134743,0.004073726805841363,17.052633,40.549946,0.35035035035035034
E1033_227,-0.5561017698956391,0.8261329628482994,-21.659042,49.34023,0.22722722722722724
E1034_722,0.8160918488284512,-0.7737794090658621,24.095676,-44.459583,0.7227227227227228
E1035_924,2.6879505520351095,-0.8180733289798681,0.24372026,-70.247925,0.924924924924925
E1036_898,2.70415788062805,0.12745725542154407,-11.008861,-62.65654,0.8988988988988988
E1037_56,-0.15148861134901595,1.751089124292124,-73.17564,9.017361,0.056056056056056056
E1038_920,1.6247118681380315,-0.7270370593027667,44.58393,-38.310833,0.9209209209209209
E1039_398,-1.4356659377409815,-0.8633636203358569,1.4889437,8.162713,0.3983983983983984
E1040_917,2.7366098326035164,0.1055900718843188,-17.815008,-61.664234,0.9179179179179179
E1041_829,2.9992352496511643,0.7071618595637736,-24.619566,-56.81737,0.8298298298298298
E1042_147,-0.6337839675322537,1.6464502541563326,-51.06937,13.0565,0.14714714714714713
E1043_792,-0.22124792707715799,-0.9165918903566512,47.64695,-23.233488,0.7927927927927928
E1044_314,-1.0259086363342438,0.270528313696142,-2.9636216,53.441643,0.31431431431431434
E1045_764,2.2287494109782244,-0.7589731721193513,14.355415,-68.70717,0.7647647647647647
E1046_708,-0.4829974411318407,-0.6277924743450543,49.29556,-8.782669,0.7087087087087087
E1047_265,-1.118653539809915,-0.037862291257207796,-1.8194851,55.411606,0.2652652652652653
E1048_674,-0.8831603555384592,-0.7114700962430388,-0.4743082,1.4436644,0.6746746746746747
E1049_467,-1.1673792742468752,-0.4461606711408559,26.95159,17.600365,0.4674674674674675
E1050_470,-1.3703852167626185,-0.689886392870195,2.9015741,6.945301,0.47047047047047047
