# Automatically generated by BoolODE
PDGF	20.0
EGF	20.0
Hypoxia	20.0
CHD1L	20.0
k_PDGF	10.0
k_EGF	10.0
k_Hypoxia	10.0
k_CHD1L	10.0
n_PDGF	10.0
n_EGF	10.0
n_Hypoxia	10.0
n_CHD1L	10.0
n_AKT	9.044606953022026
n_Dest_compl	9.044606953022026
n_AXIN2	9.044606953022026
n_bcatenin_memb	9.044606953022026
n_bcatenin_nuc	9.044606953022026
n_bTrCP	9.044606953022026
n_CD44	9.044606953022026
n_CDC42	9.044606953022026
n_cfos	9.044606953022026
n_cMet	9.044606953022026
n_Csl	9.044606953022026
n_Csn	9.044606953022026
n_DELTA	9.044606953022026
n_DSH	9.044606953022026
n_Ecadherin	9.044606953022026
n_EGFR	9.044606953022026
n_EGR1	9.044606953022026
n_EMT	9.044606953022026
n_ERK	9.044606953022026
n_FGFR	9.044606953022026
n_FOXC2	9.044606953022026
n_Frizzled	9.044606953022026
n_FUS	9.044606953022026
n_GLI	9.044606953022026
n_GSK3b	9.044606953022026
n_HEY1	9.044606953022026
n_HIF1a	9.044606953022026
n_IGF1R	9.044606953022026
n_IKKa	9.044606953022026
n_ILK	9.044606953022026
n_Jagged	9.044606953022026
n_LIV1	9.044606953022026
n_LOXL23	9.044606953022026
n_MEK	9.044606953022026
n_miR200	9.044606953022026
n_NFkB	9.044606953022026
n_NOTCH	9.044606953022026
n_NOTCH_ic	9.044606953022026
n_PAK1	9.044606953022026
n_Patched	9.044606953022026
n_PDGFR	9.044606953022026
n_PI3K	9.044606953022026
n_RAF	9.044606953022026
n_RAS	9.044606953022026
n_RKIP	9.044606953022026
n_SHH	9.044606953022026
n_SNAI2	9.044606953022026
n_SMAD	9.044606953022026
n_SMO	9.044606953022026
n_SNAI1	9.044606953022026
n_SOS_GRB2	9.044606953022026
n_SRC	9.044606953022026
n_STAT	9.044606953022026
n_SUFU	9.044606953022026
n_TCF_LEF	9.044606953022026
n_TGFb	9.044606953022026
n_TGFbR	9.044606953022026
n_TWIST1	9.044606953022026
n_Wnt	9.044606953022026
n_ZEB1	9.044606953022026
n_ZEB2	9.044606953022026
n_HGF	9.044606953022026
n_FGF	9.044606953022026
n_Goosecoid	9.044606953022026
n_IGF1	9.044606953022026
k_AKT	10.928516477227163
k_Dest_compl	10.928516477227163
k_AXIN2	10.928516477227163
k_bcatenin_memb	10.928516477227163
k_bcatenin_nuc	10.928516477227163
k_bTrCP	10.928516477227163
k_CD44	10.928516477227163
k_CDC42	10.928516477227163
k_cfos	10.928516477227163
k_cMet	10.928516477227163
k_Csl	10.928516477227163
k_Csn	10.928516477227163
k_DELTA	10.928516477227163
k_DSH	10.928516477227163
k_Ecadherin	10.928516477227163
k_EGFR	10.928516477227163
k_EGR1	10.928516477227163
k_EMT	10.928516477227163
k_ERK	10.928516477227163
k_FGFR	10.928516477227163
k_FOXC2	10.928516477227163
k_Frizzled	10.928516477227163
k_FUS	10.928516477227163
k_GLI	10.928516477227163
k_GSK3b	10.928516477227163
k_HEY1	10.928516477227163
k_HIF1a	10.928516477227163
k_IGF1R	10.928516477227163
k_IKKa	10.928516477227163
k_ILK	10.928516477227163
k_Jagged	10.928516477227163
k_LIV1	10.928516477227163
k_LOXL23	10.928516477227163
k_MEK	10.928516477227163
k_miR200	10.928516477227163
k_NFkB	10.928516477227163
k_NOTCH	10.928516477227163
k_NOTCH_ic	10.928516477227163
k_PAK1	10.928516477227163
k_Patched	10.928516477227163
k_PDGFR	10.928516477227163
k_PI3K	10.928516477227163
k_RAF	10.928516477227163
k_RAS	10.928516477227163
k_RKIP	10.928516477227163
k_SHH	10.928516477227163
k_SNAI2	10.928516477227163
k_SMAD	10.928516477227163
k_SMO	10.928516477227163
k_SNAI1	10.928516477227163
k_SOS_GRB2	10.928516477227163
k_SRC	10.928516477227163
k_STAT	10.928516477227163
k_SUFU	10.928516477227163
k_TCF_LEF	10.928516477227163
k_TGFb	10.928516477227163
k_TGFbR	10.928516477227163
k_TWIST1	10.928516477227163
k_Wnt	10.928516477227163
k_ZEB1	10.928516477227163
k_ZEB2	10.928516477227163
k_HGF	10.928516477227163
k_FGF	10.928516477227163
k_Goosecoid	10.928516477227163
k_IGF1	10.928516477227163
sigmaH_AKT	9.624783822246908
sigmaH_Dest_compl	9.624783822246908
sigmaH_AXIN2	9.624783822246908
sigmaH_bcatenin_memb	9.624783822246908
sigmaH_bcatenin_nuc	9.624783822246908
sigmaH_bTrCP	9.624783822246908
sigmaH_CD44	9.624783822246908
sigmaH_CDC42	9.624783822246908
sigmaH_cfos	9.624783822246908
sigmaH_cMet	9.624783822246908
sigmaH_Csl	9.624783822246908
sigmaH_Csn	9.624783822246908
sigmaH_DELTA	9.624783822246908
sigmaH_DSH	9.624783822246908
sigmaH_Ecadherin	9.624783822246908
sigmaH_EGFR	9.624783822246908
sigmaH_EGR1	9.624783822246908
sigmaH_EMT	9.624783822246908
sigmaH_ERK	9.624783822246908
sigmaH_FGFR	9.624783822246908
sigmaH_FOXC2	9.624783822246908
sigmaH_Frizzled	9.624783822246908
sigmaH_FUS	9.624783822246908
sigmaH_GLI	9.624783822246908
sigmaH_GSK3b	9.624783822246908
sigmaH_HEY1	9.624783822246908
sigmaH_HIF1a	9.624783822246908
sigmaH_IGF1R	9.624783822246908
sigmaH_IKKa	9.624783822246908
sigmaH_ILK	9.624783822246908
sigmaH_Jagged	9.624783822246908
sigmaH_LIV1	9.624783822246908
sigmaH_LOXL23	9.624783822246908
sigmaH_MEK	9.624783822246908
sigmaH_miR200	9.624783822246908
sigmaH_NFkB	9.624783822246908
sigmaH_NOTCH	9.624783822246908
sigmaH_NOTCH_ic	9.624783822246908
sigmaH_PAK1	9.624783822246908
sigmaH_Patched	9.624783822246908
sigmaH_PDGFR	9.624783822246908
sigmaH_PI3K	9.624783822246908
sigmaH_RAF	9.624783822246908
sigmaH_RAS	9.624783822246908
sigmaH_RKIP	9.624783822246908
sigmaH_SHH	9.624783822246908
sigmaH_SNAI2	9.624783822246908
sigmaH_SMAD	9.624783822246908
sigmaH_SMO	9.624783822246908
sigmaH_SNAI1	9.624783822246908
sigmaH_SOS_GRB2	9.624783822246908
sigmaH_SRC	9.624783822246908
sigmaH_STAT	9.624783822246908
sigmaH_SUFU	9.624783822246908
sigmaH_TCF_LEF	9.624783822246908
sigmaH_TGFb	9.624783822246908
sigmaH_TGFbR	9.624783822246908
sigmaH_TWIST1	9.624783822246908
sigmaH_Wnt	9.624783822246908
sigmaH_ZEB1	9.624783822246908
sigmaH_ZEB2	9.624783822246908
sigmaH_HGF	9.624783822246908
sigmaH_FGF	9.624783822246908
sigmaH_Goosecoid	9.624783822246908
sigmaH_IGF1	9.624783822246908
m_AKT	19.69401746582631
m_Dest_compl	19.69401746582631
m_AXIN2	19.69401746582631
m_bcatenin_memb	19.69401746582631
m_bcatenin_nuc	19.69401746582631
m_bTrCP	19.69401746582631
m_CD44	19.69401746582631
m_CDC42	19.69401746582631
m_cfos	19.69401746582631
m_cMet	19.69401746582631
m_Csl	19.69401746582631
m_Csn	19.69401746582631
m_DELTA	19.69401746582631
m_DSH	19.69401746582631
m_Ecadherin	19.69401746582631
m_EGFR	19.69401746582631
m_EGR1	19.69401746582631
m_EMT	19.69401746582631
m_ERK	19.69401746582631
m_FGFR	19.69401746582631
m_FOXC2	19.69401746582631
m_Frizzled	19.69401746582631
m_FUS	19.69401746582631
m_GLI	19.69401746582631
m_GSK3b	19.69401746582631
m_HEY1	19.69401746582631
m_HIF1a	19.69401746582631
m_IGF1R	19.69401746582631
m_IKKa	19.69401746582631
m_ILK	19.69401746582631
m_Jagged	19.69401746582631
m_LIV1	19.69401746582631
m_LOXL23	19.69401746582631
m_MEK	19.69401746582631
m_miR200	19.69401746582631
m_NFkB	19.69401746582631
m_NOTCH	19.69401746582631
m_NOTCH_ic	19.69401746582631
m_PAK1	19.69401746582631
m_Patched	19.69401746582631
m_PDGFR	19.69401746582631
m_PI3K	19.69401746582631
m_RAF	19.69401746582631
m_RAS	19.69401746582631
m_RKIP	19.69401746582631
m_SHH	19.69401746582631
m_SNAI2	19.69401746582631
m_SMAD	19.69401746582631
m_SMO	19.69401746582631
m_SNAI1	19.69401746582631
m_SOS_GRB2	19.69401746582631
m_SRC	19.69401746582631
m_STAT	19.69401746582631
m_SUFU	19.69401746582631
m_TCF_LEF	19.69401746582631
m_TGFb	19.69401746582631
m_TGFbR	19.69401746582631
m_TWIST1	19.69401746582631
m_Wnt	19.69401746582631
m_ZEB1	19.69401746582631
m_ZEB2	19.69401746582631
m_HGF	19.69401746582631
m_FGF	19.69401746582631
m_Goosecoid	19.69401746582631
m_IGF1	19.69401746582631
l_x_AKT	10.156536286586105
l_x_Dest_compl	10.156536286586105
l_x_AXIN2	10.156536286586105
l_x_bcatenin_memb	10.156536286586105
l_x_bcatenin_nuc	10.156536286586105
l_x_bTrCP	10.156536286586105
l_x_CD44	10.156536286586105
l_x_CDC42	10.156536286586105
l_x_cfos	10.156536286586105
l_x_cMet	10.156536286586105
l_x_Csl	10.156536286586105
l_x_Csn	10.156536286586105
l_x_DELTA	10.156536286586105
l_x_DSH	10.156536286586105
l_x_Ecadherin	10.156536286586105
l_x_EGFR	10.156536286586105
l_x_EGR1	10.156536286586105
l_x_EMT	10.156536286586105
l_x_ERK	10.156536286586105
l_x_FGFR	10.156536286586105
l_x_FOXC2	10.156536286586105
l_x_Frizzled	10.156536286586105
l_x_FUS	10.156536286586105
l_x_GLI	10.156536286586105
l_x_GSK3b	10.156536286586105
l_x_HEY1	10.156536286586105
l_x_HIF1a	10.156536286586105
l_x_IGF1R	10.156536286586105
l_x_IKKa	10.156536286586105
l_x_ILK	10.156536286586105
l_x_Jagged	10.156536286586105
l_x_LIV1	10.156536286586105
l_x_LOXL23	10.156536286586105
l_x_MEK	10.156536286586105
l_x_miR200	10.156536286586105
l_x_NFkB	10.156536286586105
l_x_NOTCH	10.156536286586105
l_x_NOTCH_ic	10.156536286586105
l_x_PAK1	10.156536286586105
l_x_Patched	10.156536286586105
l_x_PDGFR	10.156536286586105
l_x_PI3K	10.156536286586105
