,tsne1,tsne2,time
E544_925,-24.873981,-1.2742325,0.6611865618298784
E545_643,-8.425553,9.703014,0.45961401000714797
E546_355,-10.172479,24.430815,0.2537526804860615
E547_295,-6.4960127,22.649504,0.21086490350250178
E548_1279,28.648075,-23.510368,0.9142244460328807
E549_919,21.303722,-44.42464,0.6568977841315226
E550_117,-12.631259,52.11037,0.08363116511794139
E551_116,-17.097273,58.746063,0.08291636883488206
E552_1208,27.736511,-18.767382,0.8634739099356683
E553_111,-28.457447,53.868134,0.07934238741958542
E554_455,7.7558274,14.973196,0.3252323087919943
E555_827,-17.163261,-23.501995,0.5911365260900643
E556_299,-11.8410015,34.39605,0.2137240886347391
E557_971,2.7529519,-6.4507227,0.6940671908506075
E558_1000,33.35784,-20.249931,0.7147962830593281
E559_540,-12.964788,11.583045,0.38598999285203717
E560_264,-8.690938,52.029984,0.1887062187276626
E561_568,-15.140099,12.80216,0.40600428877769834
E562_585,9.274043,11.080419,0.41815582558970693
E563_188,-20.975052,52.847374,0.1343817012151537
E564_845,25.016504,-13.612861,0.6040028591851322
E565_190,-27.665009,36.59672,0.13581129378127232
E566_774,3.6057544,-3.4344046,0.5532523230879199
E567_1147,26.085924,-2.778166,0.8198713366690493
E568_894,40.036568,-25.417019,0.6390278770550393
E569_825,22.914799,-28.549278,0.5897069335239457
E570_1372,-11.319745,-29.247837,0.9807005003573981
E571_887,9.85219,-11.814387,0.634024303073624
E572_524,-30.791168,18.256193,0.3745532523230879
E573_95,-12.971674,52.838455,0.06790564689063616
E574_392,-25.894493,-6.1891775,0.2802001429592566
E575_1340,13.87789,-17.504345,0.9578270192994996
E576_1007,18.760628,-13.381775,0.7197998570407433
E577_195,-14.855431,43.284615,0.139385275196569
E578_717,-1.2379382,-26.14343,0.5125089349535382
E579_374,-15.762244,17.568527,0.2673338098641887
E580_543,9.444765,8.358807,0.38813438170121517
E581_1145,20.242434,1.496179,0.8184417441029307
E582_755,3.7894402,-29.740828,0.5396711937097927
E583_661,4.7171726,-39.04771,0.47248034310221587
E584_759,37.418507,-40.519726,0.54253037884203
E585_528,-1.620108,20.491026,0.3774124374553252
E586_240,-29.977348,28.892288,0.17155110793423875
E587_1321,21.50261,-12.8985,0.9442458899213724
E588_395,-1.5637009,16.686563,0.2823445318084346
E589_285,-7.3373523,37.89486,0.20371694067190851
E590_65,-18.487808,69.24955,0.04646175839885633
E591_1256,16.855776,-15.611553,0.8977841315225161
E592_768,12.675802,-20.695116,0.5489635453895639
E593_1288,30.34942,-36.998707,0.9206576125804146
E594_646,-23.373184,-21.953157,0.46175839885632597
E595_1092,23.617252,-35.966236,0.7805575411007862
E596_37,-14.059371,71.05057,0.02644746247319514
E597_325,-18.680048,31.072975,0.23230879199428162
E598_455,-30.447313,18.794376,0.3252323087919943
E599_1018,0.7566681,-25.348272,0.727662616154396
E600_960,14.890035,-38.691093,0.686204431736955
E601_1269,15.90806,2.4623368,0.9070764832022874
E602_349,-25.852839,16.242764,0.2494639027877055
E603_307,-26.746613,35.486187,0.2194424588992137
E604_500,5.9707522,-25.109385,0.35739814152966404
E605_773,21.927778,-9.010416,0.5525375268048606
E606_1009,-2.7804818,-17.530481,0.7212294496068621
E607_512,-11.846006,21.389343,0.365975696926376
E608_510,13.727483,-10.767581,0.3645461043602573
E609_1032,9.340089,-6.5992494,0.7376697641172266
E610_1383,23.83646,-4.5072036,0.9885632594710507
E611_1287,14.008901,-35.05455,0.9199428162973553
E612_556,34.43656,-32.278954,0.39742673338098644
E613_1077,24.319456,-28.331758,0.7698355968548963
E614_286,-23.487812,36.621284,0.20443173695496783
E615_718,19.423595,-6.945221,0.5132237312365976
E616_386,-30.510992,31.126015,0.27591136526090065
E617_81,-18.182327,59.694466,0.057898498927805575
E618_651,-4.8457365,10.144627,0.4653323802716226
E619_1134,27.902588,-5.933055,0.810578984989278
E620_132,-9.227158,65.10508,0.0943531093638313
E621_809,17.56426,-48.97267,0.5782701929949964
E622_664,-5.2814064,-20.45688,0.4746247319513939
E623_735,15.766665,2.3142297,0.5253752680486061
E624_870,-0.88836,-6.166285,0.6218727662616155
E625_599,-24.700022,4.205753,0.4281629735525375
E626_248,-24.034796,18.547392,0.17726947819871336
E627_1034,-8.957025,-25.108374,0.7390993566833453
E628_609,-5.5409465,-30.948145,0.4353109363831308
E629_305,-28.189754,34.470936,0.21801286633309508
E630_268,-20.701603,32.91517,0.19156540385989992
E631_488,-2.942532,7.6812806,0.3488205861329521
E632_1176,30.695562,-9.70864,0.8406004288777699
E633_455,-4.498682,20.429989,0.3252323087919943
E634_603,-2.7464142,-24.195585,0.43102215868477484
E635_870,26.679155,-20.19919,0.6218727662616155
E636_644,28.095774,4.183655,0.4603288062902073
E637_998,27.075373,1.8358951,0.7133666904932094
E638_1392,31.919315,-36.579723,0.9949964260185847
E639_182,-15.417185,48.779366,0.13009292351679771
E640_565,11.318345,-5.939635,0.4038598999285204
E641_245,-27.305069,45.44112,0.17512508934953538
E642_1064,30.49995,-29.875397,0.7605432451751251
E643_569,-29.849728,10.626139,0.40671908506075766
E644_964,36.97964,-30.08032,0.6890636168691923
E645_90,-16.471823,59.254097,0.06433166547533953
E646_1165,-10.243573,-18.480703,0.8327376697641172
E647_138,-23.007687,52.775593,0.09864188706218728
E648_832,1.6863161,-24.033129,0.5947105075053609
E649_521,-24.930016,15.161598,0.37240886347390995
E650_261,-25.215899,19.138315,0.18656182987848463
E651_211,-13.88104,28.700346,0.15082201572551823
E652_1051,22.560486,-22.55042,0.7512508934953538
E653_1244,16.984787,-8.382652,0.8892065761258041
E654_1262,8.827222,-19.657824,0.902072909220872
E655_29,-17.198957,71.8418,0.020729092208720514
E656_1250,27.169592,-33.847996,0.8934953538241601
E657_871,32.750328,-38.353985,0.6225875625446747
E658_1158,-4.1330485,-15.241867,0.827734095782702
E659_536,3.3906846,-12.75524,0.38313080771979985
E660_981,-13.899158,-14.067278,0.7012151536812009
E661_294,-20.539492,20.471699,0.21015010721944247
E662_335,-27.670546,36.269844,0.2394567548248749
E663_1070,-8.689347,-27.082695,0.7648320228734811
E664_466,30.241865,-28.304724,0.3330950679056469
E665_1134,21.16286,0.19464055,0.810578984989278
E666_1225,-13.766877,-30.69966,0.875625446747677
E667_61,-21.464495,67.268974,0.04360257326661901
E668_122,-22.370874,48.762207,0.08720514653323802
E669_966,30.69935,-5.2117367,0.6904932094353109
E670_678,-2.8755732,-22.640013,0.48463187991422446
E671_175,-21.624002,56.22331,0.12508934953538242
E672_85,-19.56049,57.318947,0.06075768406004289
E673_686,-26.069092,7.977273,0.49035025017869904
E674_1040,6.4914503,-23.735264,0.7433881343817013
E675_1052,3.9519444,-38.494175,0.7519656897784132
E676_821,-0.0061411993,-18.116642,0.5868477483917084
E677_453,-12.27544,27.61903,0.32380271622587564
E678_1165,-0.65015817,-50.09515,0.8327376697641172
E679_1257,1.2262425,-19.742352,0.8984989278055754
E680_960,-6.8787684,-24.338299,0.686204431736955
E681_1126,43.11434,-20.304817,0.8048606147248034
E682_872,19.890049,-13.461734,0.6233023588277341
E683_1018,14.8874235,11.82336,0.727662616154396
E684_206,-32.524147,35.90771,0.1472480343102216
E685_1162,17.138704,-25.24825,0.8305932809149392
E686_777,20.178474,3.09316,0.5553967119370979
E687_503,-9.027772,-18.609648,0.35954253037884204
E688_1179,11.08457,-27.240944,0.8427448177269479
E689_405,-11.4360075,27.744354,0.2894924946390279
E690_1070,-22.559023,-20.645233,0.7648320228734811
E691_809,32.86468,-23.741318,0.5782701929949964
E692_1117,-5.0554333,-11.222307,0.7984274481772695
E693_899,-7.1586237,-35.418804,0.6426018584703359
E694_1021,37.04719,-27.422928,0.729807005003574
E695_1112,25.417416,-11.477093,0.7948534667619729
E696_639,-14.929285,-1.3091881,0.45675482487491065
E697_1190,16.63823,4.2487965,0.8506075768406004
E698_640,3.2749794,-28.07017,0.45746962115796996
E699_995,-10.122283,1.3151938,0.7112223016440314
E700_1191,8.665191,-26.499596,0.8513223731236598
E701_289,-20.537172,41.664085,0.2065761258041458
E702_1360,0.68509007,6.493437,0.9721229449606862
E703_271,-18.745895,18.458149,0.1937097927090779
E704_987,-6.6038404,-25.923855,0.7055039313795568
E705_1165,2.7243018,-6.3710537,0.8327376697641172
E706_488,-29.441029,18.24217,0.3488205861329521
E707_416,-22.960438,6.6167636,0.29735525375268046
E708_1066,-9.150076,-32.445625,0.7619728377412437
E709_863,13.306659,-20.558683,0.6168691922802001
E710_382,-11.035038,18.917648,0.27305218012866334
E711_921,9.236667,-25.101492,0.6583273766976412
E712_1213,-19.316933,-23.384264,0.8670478913509649
E713_472,8.208785,17.009869,0.33738384560400286
E714_197,-30.370396,46.592052,0.14081486776268765
E715_151,-19.892645,49.823574,0.10793423874195854
E716_154,-21.095428,52.193626,0.11007862759113653
E717_1368,17.060743,-8.214756,0.9778413152251608
E718_944,31.045877,-21.216503,0.6747676912080057
E719_618,-8.0706005,-23.65491,0.44174410293066474
E720_684,-27.416286,-1.3417543,0.4889206576125804
E721_685,-22.943527,3.8510764,0.4896354538956397
E722_706,27.90292,-9.436462,0.5046461758398856
E723_1378,0.19090487,-12.69381,0.9849892780557541
E724_723,11.639481,-13.282285,0.5167977126518942
E725_414,-26.567413,9.163243,0.29592566118656183
E726_18,-15.211985,74.32786,0.012866333095067906
E727_314,-14.171635,34.524467,0.22444603288062903
E728_751,12.556937,-28.476412,0.5368120085775554
E729_83,-17.261923,60.35764,0.059328091493924234
E730_496,-6.7452984,20.830626,0.3545389563974267
E731_699,-6.3647175,0.49874476,0.4996426018584703
E732_1206,13.472721,-30.601053,0.8620443173695497
E733_1391,14.884893,-2.0102918,0.9942816297355254
E734_118,-11.343214,60.77945,0.08434596140100072
E735_495,3.5966632,12.48186,0.3538241601143674
E736_992,-18.449781,-28.211088,0.7090779127948534
E737_632,-26.687445,0.9858103,0.4517512508934953
E738_930,13.060555,12.569238,0.6647605432451751
E739_1091,5.8339834,-31.038,0.779842744817727
E740_944,22.884745,-14.285814,0.6747676912080057
E741_558,26.620893,-12.114024,0.3988563259471051
E742_1363,-4.654793,-5.104114,0.9742673338098642
E743_556,30.022364,-22.760908,0.39742673338098644
E744_1108,3.4145732,-19.541098,0.7919942816297355
E745_970,14.401506,-33.978916,0.6933523945675483
E746_146,-18.584581,56.19526,0.1043602573266619
E747_732,29.285648,-42.092514,0.5232308791994281
E748_463,-8.44392,26.146309,0.3309506790564689
E749_1278,23.906137,-18.416254,0.9135096497498213
E750_69,-21.986095,69.93105,0.04932094353109364
E751_529,21.26713,-5.4783087,0.3781272337383846
E752_890,-2.400843,-19.8732,0.636168691922802
E753_514,9.348402,3.88757,0.3674052894924946
E754_1210,15.85069,-24.362217,0.8649035025017869
E755_631,25.579233,-13.328886,0.451036454610436
E756_88,-23.212086,61.037453,0.06290207290922087
E757_1325,32.84503,-14.652645,0.9471050750536097
E758_341,-6.0311894,35.56549,0.2437455325232309
E759_1142,-3.3826313,-32.030094,0.8162973552537527
E760_687,0.7090928,-23.374775,0.4910650464617584
E761_899,31.554262,-5.7323184,0.6426018584703359
E762_461,-2.7151241,12.66984,0.3295210864903502
E763_790,-4.513676,13.641097,0.5646890636168692
E764_382,-16.380163,-7.1557107,0.27305218012866334
E765_593,-6.961084,-19.734383,0.42387419585418157
E766_832,6.197815,-24.18683,0.5947105075053609
E767_128,-12.044416,62.648346,0.091493924231594
E768_448,-9.100541,34.01869,0.320228734810579
E769_1046,22.142849,-26.52472,0.7476769120800572
E770_63,-21.689146,67.38394,0.04503216583273767
E771_1347,4.2778916,-42.28337,0.9628305932809149
E772_450,-25.618528,0.9818531,0.32165832737669764
E773_1111,-11.58548,-27.388308,0.7941386704789135
E774_85,-18.058203,60.903473,0.06075768406004289
E775_1117,20.675138,-51.430954,0.7984274481772695
E776_1096,1.1921284,-15.890608,0.7834167262330236
E777_1009,23.260958,0.7644869,0.7212294496068621
E778_1014,27.58415,-30.376535,0.7248034310221587
E779_411,-11.826539,20.052288,0.2937812723373838
E780_448,-1.1710767,22.35498,0.320228734810579
E781_306,3.8951814,16.465546,0.2187276626161544
E782_23,-16.287397,75.84784,0.016440314510364547
E783_1284,35.686954,-9.923504,0.9177984274481773
E784_986,15.498963,-20.536915,0.7047891350964975
E785_647,3.998569,-14.191902,0.4624731951393853
E786_412,-32.64437,17.815756,0.2944960686204432
E787_1286,-2.2860126,-41.386475,0.9192280200142959
E788_698,17.06179,-31.284498,0.498927805575411
E789_231,-30.278124,35.5498,0.1651179413867048
E790_391,-9.043199,24.547659,0.2794853466761973
E791_707,12.239032,-15.552159,0.505360972122945
E792_567,11.821189,12.044025,0.405289492494639
E793_81,-13.393648,58.831486,0.057898498927805575
E794_405,-24.474005,11.821267,0.2894924946390279
E795_1292,2.9132106,-14.231498,0.9235167977126519
E796_3,-12.886665,78.88978,0.002144388849177984
E797_508,3.8149378,-22.001207,0.3631165117941387
E798_752,6.0653353,-50.544327,0.5375268048606148
E799_1209,29.04834,-35.963284,0.8641887062187277
E800_1279,6.7772603,-8.631893,0.9142244460328807
E801_481,-28.978212,11.21214,0.3438170121515368
E802_518,-23.370468,0.75104576,0.37026447462473194
E803_58,-17.514362,61.924953,0.04145818441744103
E804_1262,-11.730597,-14.7126665,0.902072909220872
E805_396,-27.243525,11.532517,0.2830593280914939
E806_68,-11.350402,61.119743,0.04860614724803431
E807_1013,-4.625463,-23.424553,0.7240886347390993
E808_1298,20.325485,9.353746,0.9278055754110078
E809_316,-31.86425,35.774384,0.22587562544674766
E810_1398,5.6789956,6.521657,0.9992852037169406
E811_1215,29.85258,-14.109031,0.8684774839170837
E812_79,-20.891567,65.3878,0.056468906361686916
E813_761,23.542074,-45.163795,0.5439599714081487
E814_257,-28.139404,36.09284,0.1837026447462473
E815_1040,9.7473345,-8.398176,0.7433881343817013
E816_78,-12.919927,59.299282,0.05575411007862759
E817_318,-18.341558,17.30779,0.22730521801286632
E818_1174,-2.5454988,-23.088573,0.8391708363116511
E819_1106,21.873787,-9.349431,0.7905646890636169
E820_885,36.005116,-21.854424,0.6325947105075054
E821_351,-22.824852,25.011118,0.25089349535382416
E822_474,-15.445031,12.168541,0.3388134381701215
E823_1360,8.732863,-19.829798,0.9721229449606862
E824_243,-4.392807,18.553442,0.17369549678341673
E825_867,17.194103,-41.366478,0.6197283774124375
E826_651,-11.565703,-29.400991,0.4653323802716226
E827_248,-18.800426,24.026417,0.17726947819871336
E828_281,-28.794882,12.5838,0.2008577555396712
E829_296,-34.20083,35.101254,0.21157969978556113
E830_295,-23.52565,24.07531,0.21086490350250178
E831_700,-19.86766,5.4095693,0.5003573981415297
E832_342,-26.451157,16.074501,0.2444603288062902
E833_1307,11.259212,-9.06198,0.9342387419585418
E834_687,-5.9395247,8.474117,0.4910650464617584
E835_411,-31.133276,13.841037,0.2937812723373838
E836_327,-25.876774,43.998047,0.23373838456040028
E837_899,-7.68377,-19.793526,0.6426018584703359
E838_555,-6.328272,-44.207607,0.39671193709792707
E839_529,-16.797443,16.118698,0.3781272337383846
E840_693,-12.965827,-32.826534,0.49535382416011436
E841_1176,44.85928,-9.661063,0.8406004288777699
E842_671,14.188079,-14.375042,0.47962830593280914
E843_713,12.568348,-10.79556,0.509649749821301
E844_3,-13.002368,78.80202,0.002144388849177984
E845_557,-27.67439,10.895336,0.39814152966404576
E846_960,18.111387,-14.687596,0.686204431736955
E847_542,-17.347134,-0.95783633,0.3874195854181558
E848_844,16.152826,-41.9533,0.6032880629020729
E849_833,9.694489,-30.08915,0.5954253037884203
E850_688,-4.505448,22.541569,0.49177984274481773
E851_97,-12.260556,56.50097,0.06933523945675482
E852_526,-26.451302,9.28892,0.3759828448892066
E853_1338,11.780184,-24.41965,0.956397426733381
E854_788,1.8739089,6.3355947,0.5632594710507506
E855_85,-13.6913595,63.879406,0.06075768406004289
E856_674,-6.2809143,11.012903,0.48177269478198714
E857_1103,36.045788,-21.852283,0.7884203002144389
E858_1099,12.618003,-40.73616,0.7855611150822016
E859_448,-31.97748,26.839329,0.320228734810579
E860_1057,3.4670308,-19.116354,0.7555396711937098
E861_121,-22.954815,58.098793,0.0864903502501787
E862_175,-27.787079,45.35456,0.12508934953538242
E863_1210,20.470863,-2.4638684,0.8649035025017869
E864_642,34.79812,-29.367104,0.45889921372408865
E865_791,19.34511,-17.35301,0.5654038598999285
E866_404,-12.360923,20.47547,0.28877769835596856
E867_392,-26.726398,15.778876,0.2802001429592566
E868_426,-22.026497,22.271252,0.3045032165832738
E869_526,-21.995821,6.9657574,0.3759828448892066
E870_688,-11.820245,-14.502433,0.49177984274481773
E871_63,-23.071104,65.08186,0.04503216583273767
E872_351,-25.053661,18.979015,0.25089349535382416
E873_488,1.8911868,-35.90059,0.3488205861329521
E874_473,-12.3305,10.901616,0.3380986418870622
E875_804,-30.286379,2.836436,0.5746962115796997
E876_1391,27.972914,-14.007608,0.9942816297355254
E877_553,7.2230377,5.3810415,0.39528234453180844
E878_219,-33.029293,28.632545,0.15654038598999284
E879_1208,-3.9445848,-31.508152,0.8634739099356683
E880_429,-30.789259,22.02195,0.30664760543245173
E881_1179,12.871997,2.2289755,0.8427448177269479
E882_1061,9.765271,-29.14179,0.7583988563259471
E883_981,31.608168,-13.036681,0.7012151536812009
E884_716,-13.948419,-35.835617,0.511794138670479
E885_175,-22.612623,43.117683,0.12508934953538242
E886_499,-31.156216,24.053225,0.3566833452466047
E887_909,9.439598,-46.178795,0.6497498213009293
E888_843,13.3453045,-9.252957,0.6025732666190136
E889_42,-18.403492,68.07923,0.03002144388849178
E890_1105,11.123132,-1.2523068,0.7898498927805575
E891_772,23.279947,-20.74616,0.5518227305218013
E892_1377,19.307571,-41.437275,0.9842744817726948
E893_910,21.807602,-24.403736,0.6504646175839885
E894_520,-19.746004,-18.273663,0.37169406719085063
E895_77,-16.682356,59.137924,0.055039313795568263
E896_410,-2.8199618,24.311464,0.2930664760543245
E897_1112,23.983408,-14.910189,0.7948534667619729
E898_380,-19.774586,17.972439,0.27162258756254465
E899_1245,14.259119,-0.586421,0.8899213724088635
E900_226,-13.827367,36.0524,0.16154395997140814
E901_382,-31.84802,20.896616,0.27305218012866334
E902_994,-7.275219,-12.45413,0.7105075053609721
E903_1200,17.908539,9.403957,0.8577555396711937
E904_194,-3.461583,34.96971,0.13867047891350964
E905_1180,10.0137205,-45.182316,0.8434596140100071
E906_170,-18.775948,46.865265,0.12151536812008577
E907_1392,11.940892,-49.87345,0.9949964260185847
E908_1303,21.066938,-5.394193,0.9313795568263045
E909_440,-9.195304,11.211674,0.31451036454610437
E910_915,30.114178,-4.6855083,0.6540385989992852
E911_831,7.0686264,-6.241261,0.5939957112223017
E912_152,-9.181824,42.299946,0.10864903502501787
E913_672,5.033377,-35.796795,0.48034310221586846
E914_1068,12.693376,-12.214009,0.7634024303073624
E915_609,13.721689,-27.421177,0.4353109363831308
E916_101,-18.890339,56.54368,0.07219442458899214
E917_705,8.090067,-31.529467,0.5039313795568263
E918_1005,8.745832,-26.102156,0.7183702644746247
E919_121,-21.310925,54.969414,0.0864903502501787
E920_9,-14.212081,78.30385,0.006433166547533953
E921_1200,28.794912,-12.236575,0.8577555396711937
E922_557,-10.947127,-5.2775774,0.39814152966404576
E923_695,20.609648,-30.051208,0.496783416726233
E924_213,-11.705557,31.728722,0.1522516082916369
E925_417,-12.484413,23.053518,0.29807005003573983
E926_1273,-7.9434175,-17.673111,0.9099356683345247
E927_885,30.687778,-46.522236,0.6325947105075054
E928_310,-26.562765,43.389866,0.2215868477483917
E929_249,-24.21543,20.227036,0.1779842744817727
E930_1035,-5.8176465,-43.617275,0.7398141529664046
E931_970,12.502844,-15.318365,0.6933523945675483
E932_1098,8.172613,-11.28676,0.7848463187991422
E933_673,3.7954798,-41.198147,0.4810578984989278
E934_1326,19.285112,-15.475436,0.947819871336669
E935_210,-14.212299,42.579323,0.1501072194424589
E936_30,-18.72255,74.8958,0.021443888491779844
E937_322,-30.795218,38.938366,0.23016440314510364
E938_698,22.584435,-4.585892,0.498927805575411
E939_680,-16.947515,-34.280018,0.4860614724803431
E940_719,-9.338486,-27.037485,0.5139385275196569
E941_427,-23.597195,6.7197747,0.3052180128663331
E942_319,-20.861153,23.345785,0.22802001429592567
E943_87,-17.916903,61.61054,0.062187276626161546
E944_1238,17.437944,-12.145343,0.8849177984274482
E945_181,-8.5022955,50.898354,0.12937812723373837
E946_138,-18.188276,38.186253,0.09864188706218728
E947_1374,-17.951979,-21.205132,0.9821300929235168
E948_293,-22.249918,40.588566,0.20943531093638312
E949_537,-27.708242,3.5616136,0.38384560400285916
E950_633,27.843994,10.749462,0.4524660471765547
E951_735,8.740431,-31.620657,0.5253752680486061
E952_466,-30.145084,10.82663,0.3330950679056469
E953_994,19.687,1.2817266,0.7105075053609721
E954_850,24.299894,-13.8030615,0.6075768406004288
E955_552,15.362037,-28.75217,0.3945675482487491
E956_455,7.2523084,-28.897795,0.3252323087919943
E957_468,-31.37672,19.272867,0.33452466047176554
E958_1327,17.819006,-5.458569,0.9485346676197284
E959_360,-23.589014,35.496723,0.2573266619013581
E960_1105,28.798914,-22.98545,0.7898498927805575
E961_914,28.336252,-3.1555362,0.6533238027162259
E962_719,0.9645265,-46.67058,0.5139385275196569
E963_644,24.917555,-16.568356,0.4603288062902073
E964_480,-3.019909,21.094433,0.3431022158684775
E965_512,-1.4844123,34.103806,0.365975696926376
E966_66,-15.071429,66.82831,0.04717655468191565
E967_943,-6.175014,-28.144909,0.6740528949249464
E968_335,-34.402363,34.754276,0.2394567548248749
E969_1076,5.830177,-24.870646,0.7691208005718371
E970_1267,-14.440872,-11.645233,0.9056468906361687
E971_456,-30.907726,19.988811,0.3259471050750536
E972_305,-24.85765,42.617992,0.21801286633309508
E973_328,-13.681921,14.4684925,0.23445318084345962
E974_928,14.3379755,-36.958363,0.6633309506790565
E975_211,-11.364325,20.06286,0.15082201572551823
E976_103,-15.265636,54.22264,0.0736240171551108
E977_115,-12.264975,48.05161,0.08220157255182273
E978_966,18.414398,-28.496569,0.6904932094353109
E979_30,-16.886007,77.335945,0.021443888491779844
E980_140,-15.778953,48.58218,0.10007147962830593
E981_940,1.4800874,1.9061216,0.6719085060757684
E982_1246,16.947914,-15.821066,0.8906361686919227
E983_611,-16.835014,-9.272608,0.4367405289492495
E984_182,-15.507216,55.57816,0.13009292351679771
E985_419,5.5505004,12.447107,0.29949964260185846
E986_178,-9.269649,43.604553,0.1272337383845604
E987_1210,2.092578,6.465235,0.8649035025017869
E988_1253,18.154991,-12.186793,0.8956397426733381
E989_488,5.165652,14.320618,0.3488205861329521
E990_1371,-16.864502,-30.301905,0.9799857040743388
E991_14,-15.366096,77.25865,0.010007147962830594
E992_1143,4.6153393,-16.625067,0.8170121515368121
E993_661,12.917496,-21.446121,0.47248034310221587
E994_876,13.038956,-40.61376,0.6261615439599714
E995_289,-28.7023,41.30022,0.2065761258041458
E996_845,12.094475,-14.534386,0.6040028591851322
E997_673,-22.4784,4.8357697,0.4810578984989278
E998_43,-15.178619,68.14658,0.030736240171551108
E999_710,6.215231,-7.0446286,0.507505360972123
E1000_1191,-10.543917,-10.658854,0.8513223731236598
E1001_931,18.86964,-8.074259,0.6654753395282345
E1002_139,-17.905577,55.446198,0.09935668334524661
E1003_858,-4.98329,-40.45638,0.6132952108649035
E1004_571,12.090512,-35.19163,0.40814867762687634
E1005_139,-26.14538,53.32973,0.09935668334524661
E1006_1248,20.662329,-44.503567,0.8920657612580415
E1007_318,-25.89976,36.70692,0.22730521801286632
E1008_400,-12.539536,20.0903,0.28591851322373124
E1009_962,7.5638356,-13.412679,0.6876340243030736
E1010_1355,-0.49192914,-21.469007,0.9685489635453896
E1011_113,-21.57745,50.344883,0.08077197998570407
E1012_932,25.57158,-14.748461,0.6661901358112938
E1013_1094,15.266717,-15.441632,0.781987133666905
E1014_401,-11.758881,12.213984,0.28663330950679056
E1015_1363,-6.6951375,-13.368751,0.9742673338098642
E1016_877,11.96058,-9.827517,0.6268763402430307
E1017_869,11.669836,-20.602404,0.6211579699785561
E1018_668,9.925969,-11.958567,0.47748391708363114
E1019_625,-21.221518,3.1123023,0.44674767691208006
E1020_316,-23.22257,19.982573,0.22587562544674766
E1021_90,-27.40717,51.895832,0.06433166547533953
E1022_1317,-8.078208,-24.624449,0.9413867047891351
E1023_749,33.334743,-9.179294,0.5353824160114368
E1024_893,-11.707135,-17.60373,0.63831308077198
E1025_735,-6.916678,-5.2157907,0.5253752680486061
E1026_1274,24.686968,-1.4175116,0.910650464617584
E1027_1012,23.17829,-15.832292,0.72337383845604
E1028_907,25.744265,-17.3976,0.6483202287348105
E1029_800,16.881603,-49.889904,0.5718370264474625
E1030_327,-24.640358,6.529977,0.23373838456040028
E1031_932,30.728382,-17.37961,0.6661901358112938
E1032_18,-15.595717,75.23378,0.012866333095067906
E1033_329,-23.884958,13.542582,0.23516797712651893
E1034_1201,13.421337,-3.847066,0.858470335954253
E1035_823,5.166323,-27.693129,0.588277340957827
E1036_1372,-1.2506944,-18.535454,0.9807005003573981
E1037_409,-15.676513,-33.347855,0.2923516797712652
E1038_499,-24.361492,4.8490734,0.3566833452466047
E1039_879,20.754295,-11.226036,0.6283059328091494
E1040_21,-15.982479,73.83769,0.01501072194424589
E1041_414,-32.300674,25.994396,0.29592566118656183
E1042_702,-6.5575314,-47.717945,0.5017869907076483
E1043_225,-21.747229,31.996702,0.16082916368834882
E1044_427,0.43402725,0.11150271,0.3052180128663331
E1045_856,-0.3844145,-38.017975,0.6118656182987848
E1046_96,-16.000723,61.81932,0.06862044317369549
E1047_1141,0.7476592,-25.474161,0.8155825589706933
E1048_882,-9.145394,-2.832717,0.6304503216583274
E1049_183,-18.60927,59.51733,0.13080771979985703
E1050_613,15.223998,-28.57298,0.4381701215153681
E1051_33,-16.256134,73.63735,0.023588277340957826
E1052_402,0.04762874,32.407738,0.2873481057898499
E1053_385,-22.074972,25.021326,0.27519656897784134
E1054_1053,-8.880222,-13.961708,0.7526804860614725
E1055_1051,18.05668,-33.537003,0.7512508934953538
E1056_12,-14.0539255,77.32427,0.008577555396711936
E1057_1030,14.971339,-38.503685,0.7362401715511079
E1058_70,-18.459553,60.96997,0.05003573981415296
E1059_1117,-9.045069,-33.950516,0.7984274481772695
E1060_264,-9.32421,36.084297,0.1887062187276626
E1061_1275,41.540886,-22.192255,0.9113652609006433
E1062_52,-14.800236,66.647736,0.03716940671908506
E1063_692,17.274263,-13.085819,0.49463902787705505
E1064_84,-14.342956,60.365166,0.06004288777698356
E1065_1294,1.1206964,-7.794166,0.9249463902787706
E1066_1344,-9.676701,-22.28424,0.9606862044317369
E1067_36,-17.653103,75.41416,0.02573266619013581
E1068_228,-22.137306,40.100754,0.1629735525375268
E1069_270,-19.452875,34.932926,0.19299499642601858
E1070_853,24.791492,-9.836878,0.6097212294496068
E1071_1122,3.3573442,-28.771503,0.8020014295925662
E1072_1249,37.502647,-11.957908,0.8927805575411007
E1073_143,-28.586077,39.19915,0.10221586847748391
E1074_929,11.924601,-12.12731,0.6640457469621158
E1075_457,-28.360266,0.6344889,0.32666190135811296
E1076_37,-19.429874,71.94663,0.02644746247319514
E1077_206,-26.684427,41.361763,0.1472480343102216
E1078_1178,0.3145929,-16.734095,0.8420300214438885
E1079_1372,-3.585712,-32.029995,0.9807005003573981
E1080_989,0.8041108,-7.7663145,0.7069335239456754
E1081_668,4.1280556,10.641824,0.47748391708363114
E1082_351,-29.901388,22.741556,0.25089349535382416
E1083_560,22.015606,-26.959822,0.4002859185132237
E1084_1119,35.617233,-19.771925,0.7998570407433881
E1085_210,-22.66571,43.000904,0.1501072194424589
E1086_1312,27.639385,-9.103199,0.9378127233738385
E1087_1058,-5.782286,-19.602802,0.7562544674767692
